source_id,target_id,source_name,target_name,type,timepoints_present,first_appearance,last_appearance,timepoint_list
171,57,RIS,AVKR,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
171,104,RIS,CEPDR,chemical,6,2,7,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7)]"
171,176,RIS,RMDL,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
172,209,RIVL,SMDDR,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(8)]"
172,210,RIVL,SMDVL,electrical,4,2,8,"[np.int64(2), np.int64(4), np.int64(7), np.int64(8)]"
173,211,RIVR,SMDVR,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
176,79,RMDL,BWM-DR02,chemical,4,2,8,"[np.int64(2), np.int64(6), np.int64(7), np.int64(8)]"
176,81,RMDL,BWM-DR04,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
176,187,RMDL,RMGR,chemical,3,2,7,"[np.int64(2), np.int64(5), np.int64(7)]"
176,208,RMDL,SMDDL,electrical,4,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(8)]"
177,75,RMDR,BWM-DL06,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
177,174,RMDR,RMDDL,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
177,186,RMDR,RMGL,chemical,3,2,6,"[np.int64(2), np.int64(3), np.int64(6)]"
179,211,RMDVR,SMDVR,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
182,118,RMER,GLRL,chemical,3,2,7,"[np.int64(2), np.int64(6), np.int64(7)]"
183,210,RMEV,SMDVL,chemical,5,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(8)]"
186,174,RMGL,RMDDL,chemical,2,2,7,"[np.int64(2), np.int64(7)]"
186,202,RMGL,SIBVL,chemical,4,2,8,"[np.int64(2), np.int64(4), np.int64(6), np.int64(8)]"
191,210,SAADR,SMDVL,chemical,6,2,8,"[np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
193,167,SAAVR,RIMR,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
193,206,SAAVR,SMBVL,electrical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
196,197,SIADL,SIADR,electrical,2,2,5,"[np.int64(2), np.int64(5)]"
204,85,SMBDL,BWM-DR08,chemical,3,2,7,"[np.int64(2), np.int64(3), np.int64(7)]"
205,118,SMBDR,GLRL,chemical,2,2,6,"[np.int64(2), np.int64(6)]"
207,178,SMBVR,RMDVL,chemical,3,2,8,"[np.int64(2), np.int64(7), np.int64(8)]"
208,72,SMDDL,BWM-DL03,chemical,3,2,7,"[np.int64(2), np.int64(3), np.int64(7)]"
210,106,SMDVL,CEPVR,chemical,3,2,6,"[np.int64(2), np.int64(5), np.int64(6)]"
211,94,SMDVR,BWM-VR01,chemical,3,2,5,"[np.int64(2), np.int64(4), np.int64(5)]"
213,183,URADR,RMEV,chemical,2,2,5,"[np.int64(2), np.int64(5)]"
216,198,URBL,SIAVL,chemical,4,2,7,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7)]"
217,159,URBR,RICR,chemical,5,2,7,"[np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7)]"
218,48,URXL,AVEL,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
218,148,URXL,PVPL,chemical,3,2,7,"[np.int64(2), np.int64(3), np.int64(7)]"
218,159,URXL,RICR,chemical,4,2,8,"[np.int64(2), np.int64(6), np.int64(7), np.int64(8)]"
218,186,URXL,RMGL,chemical,5,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
219,158,URXR,RICL,chemical,6,2,8,"[np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
220,124,URYDL,IL1DL,chemical,5,2,8,"[np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
0,53,ADAL,AVHR,chemical,2,3,6,"[np.int64(3), np.int64(6)]"
1,47,ADAR,AVDR,electrical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
1,169,ADAR,RIPR,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
2,164,ADEL,RIGR,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
2,191,ADEL,SAADR,chemical,4,3,8,"[np.int64(3), np.int64(6), np.int64(7), np.int64(8)]"
3,2,ADER,ADEL,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
3,43,ADER,AVAR,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
4,21,ADFL,AIZR,chemical,4,3,7,"[np.int64(3), np.int64(4), np.int64(5), np.int64(7)]"
4,32,ADFL,ASHL,chemical,4,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(8)]"
4,62,ADFL,AWBL,chemical,3,3,8,"[np.int64(3), np.int64(7), np.int64(8)]"
4,218,ADFL,URXL,chemical,4,3,8,"[np.int64(3), np.int64(6), np.int64(7), np.int64(8)]"
5,207,ADFR,SMBVR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
6,0,ADLL,ADAL,chemical,4,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(8)]"
6,28,ADLL,ASEL,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
6,47,ADLL,AVDR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
6,55,ADLL,AVJR,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
6,65,ADLL,AWCR,chemical,3,3,8,"[np.int64(3), np.int64(6), np.int64(8)]"
6,201,ADLL,SIBDR,chemical,2,3,7,"[np.int64(3), np.int64(7)]"
7,33,ADLR,ASHR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
7,47,ADLR,AVDR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
8,19,AFDL,AIYR,chemical,2,3,7,"[np.int64(3), np.int64(7)]"
10,30,AIAL,ASGL,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
10,60,AIAL,AWAL,electrical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
11,1,AIAR,ADAR,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
11,64,AIAR,AWCL,chemical,4,3,8,"[np.int64(3), np.int64(5), np.int64(7), np.int64(8)]"
12,13,AIBL,AIBR,electrical,3,3,8,"[np.int64(3), np.int64(5), np.int64(8)]"
12,30,AIBL,ASGL,electrical,2,3,7,"[np.int64(3), np.int64(7)]"
12,156,AIBL,RIBL,chemical,3,3,8,"[np.int64(3), np.int64(7), np.int64(8)]"
12,164,AIBL,RIGR,electrical,4,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(8)]"
12,166,AIBL,RIML,chemical,5,3,7,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7)]"
12,167,AIBL,RIMR,electrical,4,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(8)]"
12,172,AIBL,RIVL,electrical,4,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(8)]"
13,163,AIBR,RIGL,chemical,2,3,8,"[np.int64(3), np.int64(8)]"
13,173,AIBR,RIVR,electrical,5,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
14,32,AIML,ASHL,chemical,2,3,7,"[np.int64(3), np.int64(7)]"
16,28,AINL,ASEL,chemical,4,3,8,"[np.int64(3), np.int64(4), np.int64(7), np.int64(8)]"
18,21,AIYL,AIZR,chemical,3,3,8,"[np.int64(3), np.int64(7), np.int64(8)]"
18,28,AIYL,ASEL,chemical,2,3,8,"[np.int64(3), np.int64(8)]"
18,30,AIYL,ASGL,electrical,3,3,8,"[np.int64(3), np.int64(6), np.int64(8)]"
19,63,AIYR,AWBR,chemical,3,3,8,"[np.int64(3), np.int64(5), np.int64(8)]"
20,12,AIZL,AIBL,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
20,33,AIZL,ASHR,electrical,2,3,8,"[np.int64(3), np.int64(8)]"
20,207,AIZL,SMBVR,chemical,3,3,8,"[np.int64(3), np.int64(6), np.int64(8)]"
21,66,AIZR,BAGL,electrical,2,3,8,"[np.int64(3), np.int64(8)]"
23,105,ALML,CEPVL,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
24,106,ALMR,CEPVR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
28,66,ASEL,BAGL,chemical,3,3,8,"[np.int64(3), np.int64(5), np.int64(8)]"
29,61,ASER,AWAR,chemical,3,3,8,"[np.int64(3), np.int64(7), np.int64(8)]"
29,64,ASER,AWCL,chemical,3,3,7,"[np.int64(3), np.int64(5), np.int64(7)]"
29,67,ASER,BAGR,chemical,2,3,7,"[np.int64(3), np.int64(7)]"
32,47,ASHL,AVDR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
32,60,ASHL,AWAL,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
32,154,ASHL,RIAL,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8)]"
33,43,ASHR,AVAR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
33,54,ASHR,AVJL,chemical,4,3,8,"[np.int64(3), np.int64(5), np.int64(7), np.int64(8)]"
33,167,ASHR,RIMR,chemical,3,3,8,"[np.int64(3), np.int64(6), np.int64(8)]"
34,10,ASIL,AIAL,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
35,31,ASIR,ASGR,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
38,0,ASKL,ADAL,chemical,2,3,8,"[np.int64(3), np.int64(8)]"
39,15,ASKR,AIMR,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
41,219,AUAR,URXR,chemical,3,3,8,"[np.int64(3), np.int64(5), np.int64(8)]"
44,112,AVBL,DVA,electrical,4,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(8)]"
45,157,AVBR,RIBR,electrical,4,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(8)]"
49,174,AVER,RMDDL,electrical,4,3,6,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6)]"
52,33,AVHL,ASHR,chemical,4,3,8,"[np.int64(3), np.int64(4), np.int64(7), np.int64(8)]"
52,112,AVHL,DVA,chemical,3,3,7,"[np.int64(3), np.int64(5), np.int64(7)]"
52,170,AVHL,RIR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
52,219,AVHL,URXR,chemical,3,3,6,"[np.int64(3), np.int64(5), np.int64(6)]"
53,148,AVHR,PVPL,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
53,170,AVHR,RIR,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
54,171,AVJL,RIS,electrical,2,3,8,"[np.int64(3), np.int64(8)]"
55,45,AVJR,AVBR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
56,158,AVKL,RICL,electrical,4,3,8,"[np.int64(3), np.int64(4), np.int64(6), np.int64(8)]"
56,171,AVKL,RIS,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
56,193,AVKL,SAAVR,chemical,4,3,8,"[np.int64(3), np.int64(6), np.int64(7), np.int64(8)]"
57,163,AVKR,RIGL,electrical,2,3,8,"[np.int64(3), np.int64(8)]"
57,171,AVKR,RIS,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
57,205,AVKR,SMBDR,electrical,4,3,7,"[np.int64(3), np.int64(4), np.int64(5), np.int64(7)]"
58,171,AVL,RIS,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
60,63,AWAL,AWBR,chemical,2,3,6,"[np.int64(3), np.int64(6)]"
61,5,AWAR,ADFR,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
63,61,AWBR,AWAR,chemical,3,3,8,"[np.int64(3), np.int64(7), np.int64(8)]"
63,207,AWBR,SMBVR,chemical,5,3,7,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7)]"
64,29,AWCL,ASER,chemical,4,3,7,"[np.int64(3), np.int64(4), np.int64(6), np.int64(7)]"
65,67,AWCR,BAGR,chemical,2,3,7,"[np.int64(3), np.int64(7)]"
68,109,BDUL,CEPshVL,chemical,3,3,8,"[np.int64(3), np.int64(6), np.int64(8)]"
68,212,BDUL,URADL,chemical,4,3,8,"[np.int64(3), np.int64(6), np.int64(7), np.int64(8)]"
69,110,BDUR,CEPshVR,chemical,3,3,6,"[np.int64(3), np.int64(5), np.int64(6)]"
103,165,CEPDL,RIH,electrical,5,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
103,168,CEPDL,RIPL,chemical,4,3,7,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7)]"
103,178,CEPDL,RMDVL,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
104,125,CEPDR,IL1DR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
105,140,CEPVL,OLQVL,electrical,3,3,7,"[np.int64(3), np.int64(5), np.int64(7)]"
105,152,CEPVL,PVR,chemical,3,3,8,"[np.int64(3), np.int64(7), np.int64(8)]"
105,168,CEPVL,RIPL,chemical,3,3,8,"[np.int64(3), np.int64(4), np.int64(8)]"
106,129,CEPVR,IL1VR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
106,169,CEPVR,RIPR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
106,215,CEPVR,URAVR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
106,217,CEPVR,URBR,chemical,4,3,8,"[np.int64(3), np.int64(4), np.int64(7), np.int64(8)]"
112,0,DVA,ADAL,chemical,3,3,7,"[np.int64(3), np.int64(5), np.int64(7)]"
112,43,DVA,AVAR,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
114,43,FLPL,AVAR,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
115,44,FLPR,AVBL,chemical,4,3,8,"[np.int64(3), np.int64(4), np.int64(7), np.int64(8)]"
115,45,FLPR,AVBR,chemical,3,3,7,"[np.int64(3), np.int64(5), np.int64(7)]"
115,48,FLPR,AVEL,chemical,4,3,8,"[np.int64(3), np.int64(4), np.int64(7), np.int64(8)]"
115,114,FLPR,FLPL,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8)]"
115,144,FLPR,PVCL,chemical,4,3,8,"[np.int64(3), np.int64(6), np.int64(7), np.int64(8)]"
125,174,IL1DR,RMDDL,chemical,2,3,7,"[np.int64(3), np.int64(7)]"
126,128,IL1L,IL1VL,chemical,2,3,6,"[np.int64(3), np.int64(6)]"
126,175,IL1L,RMDDR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
127,125,IL1R,IL1DR,chemical,3,3,8,"[np.int64(3), np.int64(5), np.int64(8)]"
127,174,IL1R,RMDDL,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
130,124,IL2DL,IL1DL,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
131,117,IL2DR,GLRDR,chemical,4,3,8,"[np.int64(3), np.int64(5), np.int64(7), np.int64(8)]"
131,181,IL2DR,RMEL,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
131,183,IL2DR,RMEV,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
132,181,IL2L,RMEL,chemical,2,3,6,"[np.int64(3), np.int64(6)]"
133,137,IL2R,OLLR,chemical,3,3,7,"[np.int64(3), np.int64(4), np.int64(7)]"
133,176,IL2R,RMDL,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
133,182,IL2R,RMER,chemical,3,3,8,"[np.int64(3), np.int64(7), np.int64(8)]"
133,213,IL2R,URADR,chemical,3,3,8,"[np.int64(3), np.int64(6), np.int64(8)]"
134,165,IL2VL,RIH,chemical,4,3,7,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7)]"
135,129,IL2VR,IL1VR,chemical,4,3,8,"[np.int64(3), np.int64(6), np.int64(7), np.int64(8)]"
135,155,IL2VR,RIAR,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
135,180,IL2VR,RMED,chemical,4,3,8,"[np.int64(3), np.int64(5), np.int64(7), np.int64(8)]"
136,174,OLLL,RMDDL,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
136,210,OLLL,SMDVL,chemical,4,3,8,"[np.int64(3), np.int64(5), np.int64(7), np.int64(8)]"
137,106,OLLR,CEPVR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
137,175,OLLR,RMDDR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
137,176,OLLR,RMDL,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
137,187,OLLR,RMGR,chemical,2,3,7,"[np.int64(3), np.int64(7)]"
137,209,OLLR,SMDDR,chemical,3,3,7,"[np.int64(3), np.int64(6), np.int64(7)]"
141,157,OLQVR,RIBR,electrical,5,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
144,55,PVCL,AVJR,chemical,4,3,8,"[np.int64(3), np.int64(6), np.int64(7), np.int64(8)]"
145,46,PVCR,AVDL,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
148,144,PVPL,PVCL,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
149,145,PVPR,PVCR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
150,14,PVQL,AIML,chemical,3,3,6,"[np.int64(3), np.int64(5), np.int64(6)]"
150,60,PVQL,AWAL,chemical,3,3,8,"[np.int64(3), np.int64(5), np.int64(8)]"
150,109,PVQL,CEPshVL,chemical,2,3,7,"[np.int64(3), np.int64(7)]"
151,37,PVQR,ASJR,chemical,5,3,7,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7)]"
152,124,PVR,IL1DL,chemical,5,3,7,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7)]"
153,13,PVT,AIBR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
153,110,PVT,CEPshVR,chemical,2,3,8,"[np.int64(3), np.int64(8)]"
153,165,PVT,RIH,chemical,3,3,7,"[np.int64(3), np.int64(5), np.int64(7)]"
153,170,PVT,RIR,chemical,3,3,6,"[np.int64(3), np.int64(4), np.int64(6)]"
153,204,PVT,SMBDL,chemical,2,3,7,"[np.int64(3), np.int64(7)]"
154,126,RIAL,IL1L,chemical,3,3,8,"[np.int64(3), np.int64(7), np.int64(8)]"
154,172,RIAL,RIVL,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
154,218,RIAL,URXL,electrical,2,3,7,"[np.int64(3), np.int64(7)]"
155,106,RIAR,CEPVR,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
155,173,RIAR,RIVR,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
156,103,RIBL,CEPDL,chemical,2,3,8,"[np.int64(3), np.int64(8)]"
156,200,RIBL,SIBDL,electrical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
157,12,RIBR,AIBL,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
157,137,RIBR,OLLR,chemical,2,3,7,"[np.int64(3), np.int64(7)]"
157,164,RIBR,RIGR,chemical,3,3,8,"[np.int64(3), np.int64(7), np.int64(8)]"
158,13,RICL,AIBR,chemical,3,3,8,"[np.int64(3), np.int64(5), np.int64(8)]"
158,103,RICL,CEPDL,chemical,3,3,8,"[np.int64(3), np.int64(7), np.int64(8)]"
158,106,RICL,CEPVR,chemical,2,3,6,"[np.int64(3), np.int64(6)]"
158,159,RICL,RICR,chemical,2,3,8,"[np.int64(3), np.int64(8)]"
161,0,RIFL,ADAL,chemical,4,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(8)]"
162,1,RIFR,ADAR,chemical,3,3,8,"[np.int64(3), np.int64(6), np.int64(8)]"
162,44,RIFR,AVBL,chemical,2,3,7,"[np.int64(3), np.int64(7)]"
163,13,RIGL,AIBR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
163,20,RIGL,AIZL,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
163,166,RIGL,RIML,chemical,2,3,7,"[np.int64(3), np.int64(7)]"
165,67,RIH,BAGR,chemical,4,3,7,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7)]"
165,104,RIH,CEPDR,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
166,83,RIML,BWM-DR06,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
166,157,RIML,RIBR,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8)]"
166,163,RIML,RIGL,chemical,4,3,6,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6)]"
166,191,RIML,SAADR,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
167,45,RIMR,AVBR,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
167,91,RIMR,BWM-VL06,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
170,4,RIR,ADFL,chemical,4,3,8,"[np.int64(3), np.int64(6), np.int64(7), np.int64(8)]"
170,18,RIR,AIYL,chemical,4,3,8,"[np.int64(3), np.int64(6), np.int64(7), np.int64(8)]"
170,41,RIR,AUAR,chemical,3,3,8,"[np.int64(3), np.int64(6), np.int64(8)]"
170,164,RIR,RIGR,chemical,4,3,8,"[np.int64(3), np.int64(6), np.int64(7), np.int64(8)]"
171,177,RIS,RMDR,chemical,5,3,8,"[np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8)]"
171,211,RIS,SMDVR,chemical,3,3,7,"[np.int64(3), np.int64(6), np.int64(7)]"
172,120,RIVL,GLRVL,chemical,2,3,6,"[np.int64(3), np.int64(6)]"
172,154,RIVL,RIAL,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
173,155,RIVR,RIAR,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
174,178,RMDDL,RMDVL,electrical,3,3,8,"[np.int64(3), np.int64(7), np.int64(8)]"
175,74,RMDDR,BWM-DL05,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
175,179,RMDDR,RMDVR,electrical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
176,48,RMDL,AVEL,chemical,3,3,8,"[np.int64(3), np.int64(4), np.int64(8)]"
176,97,RMDL,BWM-VR04,chemical,5,3,8,"[np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
177,105,RMDR,CEPVL,chemical,3,3,7,"[np.int64(3), np.int64(5), np.int64(7)]"
177,175,RMDR,RMDDR,chemical,4,3,8,"[np.int64(3), np.int64(5), np.int64(7), np.int64(8)]"
178,98,RMDVL,BWM-VR05,chemical,4,3,8,"[np.int64(3), np.int64(6), np.int64(7), np.int64(8)]"
179,120,RMDVR,GLRVL,chemical,2,3,6,"[np.int64(3), np.int64(6)]"
182,126,RMER,IL1L,chemical,3,3,7,"[np.int64(3), np.int64(5), np.int64(7)]"
186,75,RMGL,BWM-DL06,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
186,155,RMGL,RIAR,chemical,2,3,7,"[np.int64(3), np.int64(7)]"
186,179,RMGL,RMDVR,chemical,2,3,8,"[np.int64(3), np.int64(8)]"
187,99,RMGR,BWM-VR06,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
204,1,SMBDL,ADAR,chemical,3,3,6,"[np.int64(3), np.int64(5), np.int64(6)]"
204,45,SMBDL,AVBR,chemical,3,3,6,"[np.int64(3), np.int64(5), np.int64(6)]"
204,208,SMBDL,SMDDL,chemical,2,3,6,"[np.int64(3), np.int64(6)]"
205,77,SMBDR,BWM-DL08,chemical,2,3,7,"[np.int64(3), np.int64(7)]"
206,90,SMBVL,BWM-VL05,chemical,6,3,8,"[np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8)]"
