timepoint,node,betweenness,degree_centrality,closeness,weighted_in_degree,weighted_out_degree,total_weighted_degree,node_type
6,OLQDL,0.0032366037857409825,0.06976744186046512,0.42322834645669294,11,14,25,sensory
6,OLQDR,0.004660627569513427,0.07441860465116279,0.4352226720647773,19,12,31,sensory
6,OLQVL,0.0036387509049521072,0.07906976744186046,0.4387755102040816,19,13,32,sensory
6,OLQVR,0.0035995630846043206,0.06511627906976744,0.4334677419354839,18,15,33,sensory
6,PLNL,0.0,0.0,0.0,0,0,0,sensory
6,PLNR,0.0,0.0,0.0,0,0,0,sensory
6,PVCL,0.004268122264336115,0.11627906976744186,0.4334677419354839,24,33,57,inter
6,PVCR,0.0017136084617559576,0.08837209302325581,0.41346153846153844,20,28,48,inter
6,PVNL,0.0,0.0,0.0,0,0,0,modulatory
6,PVNR,0.0,0.0,0.0,0,0,0,modulatory
6,PVPL,0.0029738885027506914,0.06976744186046512,0.40262172284644193,8,22,30,inter
6,PVPR,0.004024808106824557,0.06046511627906977,0.3974121996303142,9,18,27,inter
6,PVQL,0.0027286378293504172,0.05116279069767442,0.36502546689303905,10,27,37,modulatory
6,PVQR,0.0026618478259909702,0.046511627906976744,0.3462157809983897,6,21,27,modulatory
6,PVR,0.005668268298475847,0.046511627906976744,0.38392857142857145,4,7,11,inter
6,PVT,0.005995250329433661,0.09302325581395349,0.4369918699186992,4,38,42,inter
6,RIAL,0.033019314108896726,0.19069767441860463,0.49311926605504586,129,167,296,inter
6,RIAR,0.02455708277674038,0.18604651162790697,0.4988399071925754,135,181,316,inter
6,RIBL,0.031084626480182523,0.16744186046511628,0.4942528735632184,71,30,101,inter
6,RIBR,0.030973360693453956,0.1813953488372093,0.49311926605504586,70,31,101,inter
6,RICL,0.01963692300353044,0.14418604651162792,0.4820627802690583,26,36,62,modulatory
6,RICR,0.006534226021804259,0.11162790697674418,0.4684095860566449,26,31,57,modulatory
6,RID,0.0,0.013953488372093023,0.3380503144654088,10,0,10,modulatory
6,RIFL,0.013249773900447095,0.06976744186046512,0.3930530164533821,4,24,28,inter
6,RIFR,0.003357174556654554,0.06046511627906977,0.3952205882352941,4,20,24,inter
6,RIGL,0.018579994488113195,0.13488372093023254,0.47149122807017546,25,39,64,inter
6,RIGR,0.02403568291191561,0.15348837209302324,0.47149122807017546,34,30,64,inter
6,RIH,0.042070660050183714,0.20465116279069767,0.4919908466819222,24,85,109,inter
6,RIML,0.0719221079531082,0.22790697674418603,0.4976851851851852,66,65,131,inter
6,RIMR,0.02565104520639177,0.18604651162790697,0.4942528735632184,48,67,115,inter
6,RIPL,0.0,0.04186046511627907,0.3859964093357271,38,0,38,inter
6,RIPR,0.0009313525399132827,0.05116279069767442,0.3859964093357271,43,2,45,inter
6,RIR,0.026024201424322654,0.15348837209302324,0.45263157894736844,28,57,85,inter
6,RIS,0.022282367843109663,0.13488372093023254,0.4799107142857143,9,60,69,modulatory
6,RIVL,0.016484980420365784,0.11162790697674418,0.46236559139784944,6,36,42,motor
6,RIVR,0.009334857707440199,0.11162790697674418,0.45263157894736844,12,35,47,motor
6,RMDDL,0.027836223161294235,0.16744186046511628,0.473568281938326,86,33,119,motor
6,RMDDR,0.01980010225407044,0.15813953488372093,0.4613733905579399,76,46,122,motor
6,RMDL,0.03096715511230246,0.17209302325581394,0.4820627802690583,76,37,113,motor
6,RMDR,0.03502001951303039,0.1813953488372093,0.48314606741573035,76,44,120,motor
6,RMDVL,0.012848741159293749,0.14883720930232558,0.4584221748400853,94,46,140,motor
6,RMDVR,0.018816446599093758,0.17674418604651163,0.47149122807017546,79,52,131,motor
6,RMED,0.014025564101957098,0.10697674418604651,0.42574257425742573,26,43,69,motor
6,RMEL,0.0009958089120769465,0.07441860465116279,0.37918871252204583,24,24,48,motor
6,RMER,0.0029891227529011935,0.08372093023255814,0.40111940298507465,28,26,54,motor
6,RMEV,0.007235048482062334,0.11162790697674418,0.44329896907216493,26,27,53,motor
6,RMFL,0.002496542772700267,0.037209302325581395,0.39162112932604737,11,17,28,motor
6,RMFR,0.0057760643328416275,0.05581395348837209,0.41030534351145037,13,12,25,motor
6,RMGL,0.021363000965958848,0.11162790697674418,0.45073375262054505,11,38,49,modulatory
6,RMGR,0.012064085016570305,0.11627906976744186,0.4613733905579399,11,27,38,modulatory
6,RMHL,0.0030463043398068703,0.07906976744186046,0.419921875,14,21,35,motor
6,RMHR,0.0039023172527773383,0.06511627906976744,0.41505791505791506,14,14,28,motor
6,SAADL,0.006987597855452839,0.05581395348837209,0.4158607350096712,20,16,36,sensory
6,SAADR,0.010515867942763185,0.06976744186046512,0.44329896907216493,14,16,30,sensory
6,SAAVL,0.011946626840131576,0.06046511627906977,0.4174757281553398,20,27,47,sensory
6,SAAVR,0.006549091996229288,0.05116279069767442,0.4158607350096712,16,27,43,sensory
6,SDQL,0.0026014318477552115,0.05581395348837209,0.40186915887850466,7,9,16,sensory
6,SDQR,0.003670642502612993,0.06511627906976744,0.4308617234468938,7,15,22,sensory
6,SIADL,0.0,0.018604651162790697,0.38461538461538464,6,0,6,motor
6,SIADR,0.0,0.018604651162790697,0.3758741258741259,8,0,8,motor
6,SIAVL,0.0,0.027906976744186046,0.4041353383458647,14,0,14,motor
6,SIAVR,0.0,0.027906976744186046,0.39233576642335766,12,0,12,motor
6,SIBDL,0.0011871803248949527,0.03255813953488372,0.40111940298507465,8,2,10,motor
6,SIBDR,2.572970070445044e-05,0.018604651162790697,0.35833333333333334,9,1,10,motor
6,SIBVL,0.0,0.037209302325581395,0.40874524714828897,10,0,10,motor
6,SIBVR,0.0,0.046511627906976744,0.4071969696969697,12,0,12,motor
6,SMBDL,0.02419280168557761,0.11627906976744186,0.46336206896551724,23,30,53,motor
6,SMBDR,0.00373648674991728,0.06511627906976744,0.40262172284644193,14,28,42,motor
6,SMBVL,0.004694237160766025,0.08372093023255814,0.4240631163708087,22,29,51,motor
6,SMBVR,0.007455316311631869,0.08837209302325581,0.43172690763052207,17,31,48,motor
6,SMDDL,0.022295954258055646,0.13953488372093023,0.47884187082405344,76,23,99,motor
6,SMDDR,0.012272956642090426,0.13488372093023254,0.47149122807017546,72,22,94,motor
6,SMDVL,0.01158637846250774,0.12558139534883722,0.46436285097192226,60,24,84,motor
6,SMDVR,0.006190057126226164,0.11627906976744186,0.46436285097192226,69,18,87,motor
6,URADL,0.0011174675405693354,0.046511627906976744,0.39594843462246776,6,13,19,motor
6,URADR,0.0005819858731581246,0.05116279069767442,0.38324420677361853,10,18,28,motor
6,URAVL,0.0009189226489216434,0.06976744186046512,0.3966789667896679,8,24,32,motor
6,URAVR,0.005713693576144199,0.06046511627906977,0.40111940298507465,13,17,30,motor
6,URBL,0.0025765043696608825,0.06046511627906977,0.3930530164533821,5,19,24,sensory
6,URBR,0.0010187869061270055,0.046511627906976744,0.39019963702359345,3,15,18,sensory
6,URXL,0.004560769551743338,0.07906976744186046,0.419921875,22,40,62,sensory
6,URXR,0.006048778896248937,0.08372093023255814,0.43,13,36,49,sensory
6,URYDL,0.002951585964743015,0.046511627906976744,0.4174757281553398,6,31,37,sensory
6,URYDR,0.003900901749570701,0.06046511627906977,0.4207436399217221,5,21,26,sensory
6,URYVL,0.002720543840303062,0.05581395348837209,0.42828685258964144,5,30,35,sensory
6,URYVR,0.0011016046848511135,0.04186046511627907,0.4118773946360153,3,22,25,sensory
6,excgl,0.0,0.0,0.0,0,0,0,unknown
7,ADAL,0.0271860355993411,0.15837104072398192,0.4911111111111111,27,49,76,inter
7,ADAR,0.015138934521286845,0.14932126696832582,0.4752688172043011,17,51,68,inter
7,ADEL,0.016570554557194517,0.16289592760180996,0.4966292134831461,9,60,69,modulatory
7,ADER,0.009653900705969342,0.18552036199095023,0.5034168564920274,7,80,87,modulatory
7,ADFL,0.0035902205642343145,0.12217194570135748,0.47835497835497837,18,57,75,sensory
7,ADFR,0.00357685825884952,0.09502262443438915,0.442,24,61,85,sensory
7,ADLL,0.005616597463605166,0.13122171945701358,0.44288577154308617,11,66,77,sensory
7,ADLR,0.0010693562804280166,0.08144796380090498,0.44288577154308617,5,57,62,sensory
7,AFDL,0.00035612605155530404,0.05429864253393665,0.36288998357963875,21,18,39,sensory
7,AFDR,0.0001527852086026931,0.04072398190045249,0.3587662337662338,17,15,32,sensory
7,AIAL,0.02211227092064343,0.14932126696832582,0.41935483870967744,106,42,148,inter
7,AIAR,0.016853097523189017,0.15384615384615385,0.4217557251908397,111,36,147,inter
7,AIBL,0.0171745961951293,0.2081447963800905,0.49440715883668906,166,72,238,inter
7,AIBR,0.02689095023797317,0.2533936651583711,0.5224586288416075,150,53,203,inter
7,AIML,0.005978088100480288,0.11764705882352942,0.46234309623430964,7,54,61,modulatory
7,AIMR,0.005621512581430384,0.12669683257918554,0.4473684210526316,14,35,49,modulatory
7,AINL,0.0025782638310395986,0.08597285067873305,0.44377510040160645,4,42,46,inter
7,AINR,0.0015872346729856124,0.07692307692307693,0.4376237623762376,4,46,50,inter
7,AIYL,0.0043461945644048166,0.09502262443438915,0.4376237623762376,62,22,84,inter
7,AIYR,0.006276071941857427,0.1085972850678733,0.42337164750957856,58,42,100,inter
7,AIZL,0.014999212626387549,0.14479638009049775,0.4966292134831461,73,110,183,inter
7,AIZR,0.024882241840364645,0.16742081447963802,0.513953488372093,81,102,183,inter
7,ALA,0.0008210641233131376,0.03619909502262444,0.40255009107468126,1,12,13,modulatory
7,ALML,0.0023342282877788934,0.06334841628959277,0.4274661508704062,5,28,33,sensory
7,ALMR,0.007401653772516734,0.08144796380090498,0.429126213592233,12,28,40,sensory
7,ALNL,0.002678173640877839,0.04072398190045249,0.4107806691449814,5,19,24,sensory
7,ALNR,0.0020131022695443973,0.05882352941176471,0.41541353383458646,5,24,29,sensory
7,AQR,0.0077558970085784325,0.14932126696832582,0.46331236897274636,19,61,80,sensory
7,ASEL,0.0045029193347924735,0.09502262443438915,0.4185606060606061,18,60,78,sensory
7,ASER,0.008727773781547737,0.14932126696832582,0.431640625,33,68,101,sensory
7,ASGL,0.0013036873231096137,0.04072398190045249,0.3605220228384992,12,15,27,sensory
7,ASGR,0.0007348839801719872,0.0497737556561086,0.38636363636363635,15,25,40,sensory
7,ASHL,0.006584851040081799,0.14027149321266968,0.4537987679671458,19,78,97,sensory
7,ASHR,0.012243165873068321,0.13574660633484165,0.4642857142857143,19,74,93,sensory
7,ASIL,0.0018566694161032073,0.06787330316742082,0.4032846715328467,4,36,40,sensory
7,ASIR,0.000516299793355527,0.05882352941176471,0.4032846715328467,5,42,47,sensory
7,ASJL,0.0032399785121367767,0.05882352941176471,0.3784246575342466,8,17,25,sensory
7,ASJR,0.0003980824342622525,0.031674208144796386,0.3415765069551777,3,25,28,sensory
7,ASKL,0.004255992497559096,0.07692307692307693,0.39464285714285713,17,44,61,sensory
7,ASKR,0.0025268584273166438,0.08144796380090498,0.42095238095238097,25,41,66,sensory
7,AUAL,0.0016828289002233296,0.07239819004524888,0.4266409266409266,36,60,96,sensory
7,AUAR,0.0011229139492679899,0.08144796380090498,0.4556701030927835,42,55,97,sensory
7,AVAL,0.004334379940521822,0.14479638009049775,0.4878587196467991,135,9,144,inter
7,AVAR,0.004586002851625086,0.14932126696832582,0.49551569506726456,140,10,150,inter
7,AVBL,0.006053468968079771,0.1990950226244344,0.5175644028103045,138,6,144,inter
7,AVBR,0.025102607705038398,0.1990950226244344,0.5080459770114942,162,5,167,inter
7,AVDL,0.002127270131738152,0.0904977375565611,0.4411177644710579,37,2,39,inter
7,AVDR,0.001550684245766882,0.1085972850678733,0.4491869918699187,54,1,55,inter
7,AVEL,0.016491918226352723,0.19457013574660637,0.5249406175771971,159,13,172,inter
7,AVER,0.014026771516208032,0.19457013574660637,0.5249406175771971,163,9,172,inter
7,AVFL,0.001982325909490624,0.08144796380090498,0.41541353383458646,10,20,30,modulatory
7,AVFR,0.006134693043701867,0.11312217194570137,0.43333333333333335,17,18,35,modulatory
7,AVHL,0.0030653535088740786,0.10407239819004525,0.45661157024793386,9,28,37,modulatory
7,AVHR,0.011391774556811592,0.13574660633484165,0.4652631578947368,13,35,48,modulatory
7,AVJL,0.008198418071334944,0.11312217194570137,0.43503937007874016,38,13,51,modulatory
7,AVJR,0.007684094380199921,0.0904977375565611,0.43503937007874016,24,13,37,modulatory
7,AVKL,0.00547783783420484,0.15384615384615385,0.48043478260869565,38,43,81,modulatory
7,AVKR,0.005834287437147041,0.15384615384615385,0.48464912280701755,47,43,90,modulatory
7,AVL,0.00022306643806572568,0.03619909502262444,0.3810344827586207,13,3,16,modulatory
7,AVM,0.015366186323621085,0.09502262443438915,0.40476190476190477,11,42,53,sensory
7,AWAL,0.002181361153386427,0.0904977375565611,0.3953488372093023,10,42,52,sensory
7,AWAR,0.001910251700250594,0.0904977375565611,0.39045936395759717,11,43,54,sensory
7,AWBL,0.0047197857469139,0.10407239819004525,0.4393638170974155,22,27,49,sensory
7,AWBR,0.0027898526092171084,0.08144796380090498,0.4358974358974359,17,29,46,sensory
7,AWCL,0.001610445987981502,0.0904977375565611,0.40255009107468126,58,42,100,sensory
7,AWCR,0.0036953042243651714,0.10407239819004525,0.43333333333333335,39,67,106,sensory
7,BAGL,0.0019399424800865786,0.0904977375565611,0.45010183299389,38,39,77,sensory
7,BAGR,0.006921052888883137,0.13574660633484165,0.4773218142548596,43,57,100,sensory
7,BDUL,0.006149645006623609,0.0995475113122172,0.4258188824662813,20,21,41,inter
7,BDUR,0.015067104558674627,0.07239819004524888,0.4003623188405797,19,25,44,inter
7,BWM-DL01,0.00030016402362527763,0.04072398190045249,0.3932384341637011,30,1,31,muscle
7,BWM-DL02,0.0001097563718669393,0.04524886877828055,0.3989169675090253,48,2,50,muscle
7,BWM-DL03,0.0002721840780373943,0.0497737556561086,0.40925925925925927,23,2,25,muscle
7,BWM-DL04,0.0,0.04524886877828055,0.4123134328358209,47,0,47,muscle
7,BWM-DL05,0.0003582028755414609,0.031674208144796386,0.3960573476702509,14,1,15,muscle
7,BWM-DL06,0.0,0.027149321266968326,0.3996383363471971,13,0,13,muscle
7,BWM-DL07,0.0027589528742836757,0.027149321266968326,0.3856893542757417,8,1,9,muscle
7,BWM-DL08,0.0,0.01809954751131222,0.3810344827586207,9,0,9,muscle
7,BWM-DR01,0.0,0.03619909502262444,0.38235294117647056,29,0,29,muscle
7,BWM-DR02,0.0018981527910237454,0.05429864253393665,0.40925925925925927,51,5,56,muscle
7,BWM-DR03,0.0,0.03619909502262444,0.387719298245614,25,0,25,muscle
7,BWM-DR04,0.0,0.0497737556561086,0.41776937618147447,43,0,43,muscle
7,BWM-DR05,0.02316984023340395,0.031674208144796386,0.3884007029876977,16,1,17,muscle
7,BWM-DR06,0.00010194339564452788,0.04072398190045249,0.40625,17,1,18,muscle
7,BWM-DR07,0.00035749114008194223,0.013574660633484163,0.3652892561983471,5,1,6,muscle
7,BWM-DR08,0.0,0.022624434389140274,0.39676840215439857,9,0,9,muscle
7,BWM-VL01,0.00025691000023533834,0.03619909502262444,0.39464285714285713,30,2,32,muscle
7,BWM-VL02,0.0,0.04072398190045249,0.3939393939393939,47,0,47,muscle
7,BWM-VL03,0.00026597842558319634,0.0497737556561086,0.4100185528756957,35,2,37,muscle
7,BWM-VL04,0.0003384715270668779,0.0497737556561086,0.42337164750957856,43,1,44,muscle
7,BWM-VL05,0.0002219632158498916,0.04072398190045249,0.4130841121495327,29,1,30,muscle
7,BWM-VL06,0.00040743893086293414,0.031674208144796386,0.3989169675090253,12,1,13,muscle
7,BWM-VL07,0.0,0.01809954751131222,0.379073756432247,12,0,12,muscle
7,BWM-VL08,0.0,0.00904977375565611,0.35993485342019543,5,0,5,muscle
7,BWM-VR01,0.0,0.04524886877828055,0.39748201438848924,41,0,41,muscle
7,BWM-VR02,0.0002773975575612793,0.05429864253393665,0.3989169675090253,57,1,58,muscle
7,BWM-VR03,0.0,0.03619909502262444,0.39464285714285713,36,0,36,muscle
7,BWM-VR04,0.01606734659029303,0.06334841628959277,0.425,45,3,48,muscle
7,BWM-VR05,0.0,0.022624434389140274,0.37649063032367974,22,0,22,muscle
7,BWM-VR06,0.0,0.027149321266968326,0.4018181818181818,18,0,18,muscle
7,BWM-VR07,0.0,0.01809954751131222,0.37018425460636517,23,0,23,muscle
7,BWM-VR08,0.0,0.013574660633484163,0.36348684210526316,4,0,4,muscle
7,CANR,0.0,0.004524886877828055,0.27283950617283953,0,1,1,unknown
7,CEPDL,0.029243522198193646,0.1719457013574661,0.4742489270386266,30,63,93,modulatory
7,CEPDR,0.01643778135604513,0.15384615384615385,0.49774774774774777,30,52,82,modulatory
7,CEPVL,0.014393678850750241,0.14479638009049775,0.49002217294900224,38,48,86,modulatory
7,CEPVR,0.011202679653189098,0.14479638009049775,0.4966292134831461,21,65,86,modulatory
7,CEPshDL,0.0,0.00904977375565611,0.34913112164297,4,0,4,glia
7,CEPshDR,0.0,0.01809954751131222,0.37457627118644066,5,0,5,glia
7,CEPshVL,0.0,0.03619909502262444,0.3932384341637011,13,0,13,glia
7,CEPshVR,0.0,0.04072398190045249,0.3884007029876977,14,0,14,glia
7,DB1,0.0,0.0,0.0,0,0,0,unknown
7,DVA,0.03217842908610093,0.1990950226244344,0.5261904761904762,27,68,95,modulatory
7,DVC,0.0011606430137588934,0.1085972850678733,0.46234309623430964,7,86,93,inter
7,FLPL,0.0013604226260697056,0.08597285067873305,0.4547325102880658,2,49,51,sensory
7,FLPR,0.00026822208793926945,0.06334841628959277,0.42829457364341084,4,40,44,sensory
7,GLRDL,1.6633693104281337e-05,0.013574660633484163,0.359349593495935,2,1,3,glia
7,GLRDR,1.2569130216189039e-05,0.00904977375565611,0.3245227606461087,1,1,2,glia
7,GLRL,0.00020709986685189837,0.022624434389140274,0.3843478260869565,4,1,5,glia
7,GLRR,0.0006995088245088244,0.027149321266968326,0.38235294117647056,5,1,6,glia
7,GLRVL,0.0,0.0,0.0,0,0,0,glia
7,GLRVR,0.0,0.00904977375565611,0.3328313253012048,2,0,2,glia
7,HSNL,0.009910765660282138,0.14027149321266968,0.4575569358178054,13,26,39,modulatory
7,HSNR,0.016299418573803567,0.15384615384615385,0.4367588932806324,23,27,50,modulatory
7,IL1DL,0.010988196004706931,0.0995475113122172,0.40925925925925927,25,40,65,motor
7,IL1DR,0.006365372736762617,0.0904977375565611,0.3981981981981982,21,22,43,motor
7,IL1L,0.015496050720273885,0.13574660633484165,0.4773218142548596,18,57,75,motor
7,IL1R,0.01432435106900189,0.13574660633484165,0.4682203389830508,17,65,82,motor
7,IL1VL,0.002895248226752345,0.09502262443438915,0.4217557251908397,23,31,54,motor
7,IL1VR,0.0028319719145930714,0.08597285067873305,0.4055045871559633,20,25,45,motor
7,IL2DL,0.0002880569910974484,0.08144796380090498,0.4384920634920635,1,49,50,sensory
7,IL2DR,0.005904744691886265,0.06334841628959277,0.42418426103646834,1,53,54,sensory
7,IL2L,0.010562890141843964,0.0995475113122172,0.44556451612903225,14,39,53,sensory
7,IL2R,0.009741725281093256,0.13574660633484165,0.4682203389830508,20,40,60,sensory
7,IL2VL,0.00021342145903766887,0.06787330316742082,0.4324853228962818,2,45,47,sensory
7,IL2VR,0.000265725152687952,0.07692307692307693,0.429126213592233,1,54,55,sensory
7,OLLL,0.01717068556609174,0.14932126696832582,0.48358862144420134,25,112,137,sensory
7,OLLR,0.010436750987246238,0.13574660633484165,0.49002217294900224,29,106,135,sensory
7,OLQDL,0.007363741125417568,0.0904977375565611,0.44556451612903225,24,26,50,sensory
7,OLQDR,0.0030899711451672597,0.09502262443438915,0.45850622406639,22,26,48,sensory
7,OLQVL,0.0015126283727194257,0.08144796380090498,0.45010183299389,23,24,47,sensory
7,OLQVR,0.0027118364342141564,0.08597285067873305,0.44466800804828976,23,17,40,sensory
7,PLNL,0.0010540211116059222,0.04072398190045249,0.39748201438848924,3,14,17,sensory
7,PLNR,0.001358951978197516,0.03619909502262444,0.39676840215439857,4,16,20,sensory
7,PVCL,0.005568919657911292,0.1085972850678733,0.4258188824662813,27,41,68,inter
7,PVCR,0.006562267963250821,0.11764705882352942,0.4324853228962818,38,47,85,inter
7,PVNL,0.007969838771863864,0.12669683257918554,0.4384920634920635,22,18,40,modulatory
7,PVNR,0.008084543091717144,0.08597285067873305,0.42015209125475284,14,12,26,modulatory
7,PVPL,0.004480017747779888,0.0995475113122172,0.45102040816326533,14,35,49,inter
7,PVPR,0.004394423032113681,0.09502262443438915,0.44556451612903225,13,28,41,inter
7,PVQL,0.007620474666183426,0.06787330316742082,0.4010889292196007,20,18,38,modulatory
7,PVQR,0.0015818892116316757,0.06787330316742082,0.39676840215439857,15,25,40,modulatory
7,PVR,0.037168685054131324,0.08597285067873305,0.42996108949416345,11,55,66,inter
7,PVT,0.006845522037896204,0.10407239819004525,0.46041666666666664,11,68,79,inter
7,RIAL,0.029938117696520983,0.24886877828054302,0.533816425120773,196,229,425,inter
7,RIAR,0.026745246275723555,0.22624434389140274,0.5274463007159904,212,244,456,inter
7,RIBL,0.021874941387418478,0.2081447963800905,0.5011337868480725,100,59,159,inter
7,RIBR,0.01636377985403759,0.19457013574660637,0.49551569506726456,98,46,144,inter
7,RICL,0.007059286881827362,0.15384615384615385,0.4857142857142857,39,42,81,modulatory
7,RICR,0.013161868586457445,0.1990950226244344,0.5224586288416075,54,54,108,modulatory
7,RID,0.0,0.04072398190045249,0.4055045871559633,23,0,23,modulatory
7,RIFL,0.0019196574300147974,0.09502262443438915,0.43503937007874016,9,48,57,inter
7,RIFR,0.028549586866501435,0.12669683257918554,0.45010183299389,17,37,54,inter
7,RIGL,0.014873510345783048,0.1719457013574661,0.49887133182844245,49,75,124,inter
7,RIGR,0.018677058967983166,0.18552036199095023,0.48464912280701755,64,61,125,inter
7,RIH,0.037269445151052065,0.2398190045248869,0.5224586288416075,41,111,152,inter
7,RIML,0.029167477591644047,0.26244343891402716,0.5249406175771971,113,80,193,inter
7,RIMR,0.03448653703314138,0.22171945701357468,0.5187793427230047,132,85,217,inter
7,RIPL,0.0002889606592598647,0.0497737556561086,0.4018181818181818,58,1,59,inter
7,RIPR,0.004766806881890402,0.06334841628959277,0.41935483870967744,66,1,67,inter
7,RIR,0.014883606161931445,0.16289592760180996,0.4702127659574468,39,78,117,inter
7,RIS,0.022796138491830136,0.16742081447963802,0.4878587196467991,20,98,118,modulatory
7,RIVL,0.004867094881790548,0.1085972850678733,0.45850622406639,17,49,66,motor
7,RIVR,0.009167830931888341,0.13122171945701358,0.48464912280701755,19,37,56,motor
7,RMDDL,0.02790450492723862,0.20361990950226247,0.4911111111111111,119,54,173,motor
7,RMDDR,0.016057818920162004,0.1809954751131222,0.49551569506726456,125,61,186,motor
7,RMDL,0.02219719914122856,0.20361990950226247,0.5034168564920274,96,62,158,motor
7,RMDR,0.02255968788345784,0.22624434389140274,0.5092165898617511,111,58,169,motor
7,RMDVL,0.01570552878882563,0.16742081447963802,0.48253275109170307,128,84,212,motor
7,RMDVR,0.013163753194154684,0.16742081447963802,0.5045662100456622,123,66,189,motor
7,RMED,0.015400359690439932,0.14027149321266968,0.4575569358178054,36,47,83,motor
7,RMEL,0.012320711965555934,0.11312217194570137,0.42095238095238097,37,48,85,motor
7,RMER,0.013778825744417305,0.13574660633484165,0.44377510040160645,43,56,99,motor
7,RMEV,0.01690352763481766,0.11764705882352942,0.45286885245901637,38,28,66,motor
7,RMFL,0.0036312856449801797,0.10407239819004525,0.45010183299389,41,32,73,motor
7,RMFR,0.01427223866571821,0.16289592760180996,0.48358862144420134,42,43,85,motor
7,RMGL,0.023975103695540928,0.1900452488687783,0.5249406175771971,16,67,83,modulatory
7,RMGR,0.041415220252178926,0.19457013574660637,0.5115740740740741,23,66,89,modulatory
7,RMHL,0.006957560466670427,0.12217194570135748,0.4642857142857143,28,20,48,motor
7,RMHR,0.013857892404502676,0.14027149321266968,0.4642857142857143,37,33,70,motor
7,SAADL,0.007120173782763637,0.08144796380090498,0.45850622406639,31,43,74,sensory
7,SAADR,0.0034802903989042144,0.07692307692307693,0.4575569358178054,28,36,64,sensory
7,SAAVL,0.00628781225245992,0.07239819004524888,0.45010183299389,30,43,73,sensory
7,SAAVR,0.0064235191592419486,0.07692307692307693,0.4376237623762376,32,66,98,sensory
7,SDQL,0.0056567228862198626,0.0995475113122172,0.45661157024793386,12,15,27,sensory
7,SDQR,0.005098309517229124,0.08144796380090498,0.4384920634920635,6,24,30,sensory
7,SIADL,0.0,0.04072398190045249,0.425,18,0,18,motor
7,SIADR,0.0,0.022624434389140274,0.40625,16,0,16,motor
7,SIAVL,4.320950165718093e-05,0.04524886877828055,0.4185606060606061,24,1,25,motor
7,SIAVR,0.0,0.031674208144796386,0.42095238095238097,21,0,21,motor
7,SIBDL,0.0016623697847486711,0.05429864253393665,0.45102040816326533,21,5,26,motor
7,SIBDR,0.0002953655018890821,0.03619909502262444,0.41385767790262173,12,3,15,motor
7,SIBVL,0.0006068283471713574,0.04072398190045249,0.4077490774907749,16,1,17,motor
7,SIBVR,0.0051582119467629296,0.05429864253393665,0.44556451612903225,18,2,20,motor
7,SMBDL,0.022227400790864212,0.14479638009049775,0.49887133182844245,34,37,71,motor
7,SMBDR,0.017199171062744174,0.12669683257918554,0.48043478260869565,40,30,70,motor
7,SMBVL,0.012693814449960605,0.12669683257918554,0.4911111111111111,40,39,79,motor
7,SMBVR,0.010098634876601089,0.13574660633484165,0.4793926247288503,50,41,91,motor
7,SMDDL,0.015397816440335617,0.15384615384615385,0.49551569506726456,95,31,126,motor
7,SMDDR,0.015519460315957474,0.14027149321266968,0.48043478260869565,75,31,106,motor
7,SMDVL,0.005974960215785481,0.14479638009049775,0.49002217294900224,89,30,119,motor
7,SMDVR,0.012089545747530475,0.14479638009049775,0.48464912280701755,86,37,123,motor
7,URADL,0.0010366489690368159,0.05429864253393665,0.3911504424778761,9,19,28,motor
7,URADR,0.0015154981294253711,0.05429864253393665,0.39045936395759717,6,31,37,motor
7,URAVL,0.0007065427174123085,0.07239819004524888,0.4107806691449814,10,26,36,motor
7,URAVR,0.0004206431485501239,0.07239819004524888,0.4055045871559633,10,34,44,motor
7,URBL,0.002524102826652065,0.11764705882352942,0.4652631578947368,9,36,45,sensory
7,URBR,0.0012280583686924168,0.0995475113122172,0.4556701030927835,9,41,50,sensory
7,URXL,0.01969187677733208,0.16289592760180996,0.4692144373673036,33,71,104,sensory
7,URXR,0.007995251377389306,0.13574660633484165,0.4773218142548596,38,89,127,sensory
7,URYDL,0.004488744521917112,0.10407239819004525,0.4773218142548596,10,48,58,sensory
7,URYDR,0.002581144619990947,0.08144796380090498,0.46041666666666664,7,48,55,sensory
7,URYVL,0.0028570048091841006,0.09502262443438915,0.4652631578947368,12,37,49,sensory
7,URYVR,0.002121154462301101,0.08144796380090498,0.44556451612903225,9,32,41,sensory
7,excgl,0.0,0.0,0.0,0,0,0,unknown
8,ADAL,0.021979885630730483,0.15137614678899083,0.5046296296296297,25,60,85,inter
8,ADAR,0.00848281762582,0.12844036697247707,0.47186147186147187,18,58,76,inter
8,ADEL,0.011589346456903387,0.15137614678899083,0.5046296296296297,9,59,68,modulatory
8,ADER,0.01481795252554666,0.1651376146788991,0.5011494252873563,12,66,78,modulatory
8,ADFL,0.0023485770799214017,0.10550458715596331,0.4439918533604888,20,59,79,sensory
8,ADFR,0.002981245688106754,0.09174311926605505,0.448559670781893,20,47,67,sensory
8,ADLL,0.009601247862932821,0.14678899082568808,0.464818763326226,18,99,117,sensory
8,ADLR,0.003626455069454485,0.10550458715596331,0.45041322314049587,14,72,86,sensory
8,AFDL,0.0008859845704951351,0.05963302752293578,0.3778162911611785,19,17,36,sensory
8,AFDR,0.00021681548452649505,0.05504587155963303,0.3707482993197279,23,13,36,sensory
